player_id,country,group,full_name,espn_name,squad_number,position,date_of_birth,age,height,weight,club,league,in_top_league,caps,international_goals,market_value_eur,market_value_fmt,tm_player_id,sofa_player_id,sofa_club,sofa_league,club_conflict,confidence,data_sources
belgium_15,Belgium,G,Thomas Meunier,,15,DF,1991-09-12,34,"6' 3""",192 lbs,Lille,Ligue 1,True,80,10,1500000,€1.5m,100986,128587,Lille,Ligue 1,False,100,wikipedia;transfermarkt;sofascore
belgium_16,Belgium,G,Koni De Winter,,16,DF,2002-06-12,23,"6' 3""",172 lbs,Milan,Serie A,True,8,0,23000000,€23m,490384,1001828,AC Milan,Serie A,False,100,wikipedia;transfermarkt;sofascore
belgium_17,Belgium,G,Charles De Ketelaere,,17,FW,2001-03-10,25,"6' 4""",183 lbs,Atalanta,Serie A,True,30,6,30000000,€30m,435772,960441,Atalanta,Serie A,False,100,wikipedia;transfermarkt;sofascore
belgium_18,Belgium,G,Joaquin Seys,,18,DF,2005-03-28,21,"5' 10""",115 lbs,Club Brugge,,False,5,0,20000000,€20m,981196,1395881,Club Brugge KV,Pro League,False,100,wikipedia;transfermarkt;sofascore
belgium_19,Belgium,G,Diego Moreira,,19,FW,2004-08-06,21,"5' 10""",161 lbs,Strasbourg,Ligue 1,True,3,0,25000000,€25m,655006,1142233,RC Strasbourg,Ligue 1,False,100,wikipedia;transfermarkt;sofascore
belgium_20,Belgium,G,Hans Vanaken,,20,MF,1992-08-24,33,"6' 5""",170 lbs,Club Brugge,,False,34,7,5000000,€5m,137576,118085,Club Brugge KV,Pro League,False,100,wikipedia;transfermarkt;sofascore
belgium_21,Belgium,G,Timothy Castagne,,21,DF,1995-12-05,30,"6' 1""",174 lbs,Fulham,Premier League,True,63,2,8000000,€8m,262226,329417,Fulham,Championship,False,100,wikipedia;transfermarkt;sofascore
belgium_22,Belgium,G,Alexis Saelemaekers,,22,FW,1999-06-27,26,"5' 11""",159 lbs,Milan,Serie A,True,24,2,20000000,€20m,381950,901891,AC Milan,Serie A,False,100,wikipedia;transfermarkt;sofascore
belgium_23,Belgium,G,Nicolas Raskin,,23,MF,2001-02-23,25,"5' 10""",168 lbs,Rangers,,False,13,2,12000000,€12m,422763,889378,Rangers,Scottish Premiership,False,100,wikipedia;transfermarkt;sofascore
belgium_24,Belgium,G,Amadou Onana,,24,MF,2001-08-16,24,"6' 5""",168 lbs,Aston Villa,Premier League,True,29,1,45000000,€45m,485706,923973,Aston Villa,Premier League,False,100,wikipedia;transfermarkt;sofascore
belgium_25,Belgium,G,Nathan Ngoy,,25,DF,2003-06-10,23,"6' 0""",172 lbs,Lille,Ligue 1,True,4,0,25000000,€25m,548254,1119487,Lille,Ligue 1,False,100,wikipedia;transfermarkt;sofascore
belgium_26,Belgium,G,Matias Fernandez-Pardo,,26,FW,2005-02-03,21,"6' 0""",190 lbs,Lille,Ligue 1,True,2,0,35000000,€35m,724129,1149144,Lille,Ligue 1,False,100,wikipedia;transfermarkt;sofascore
bosnia-and-herzegovina_1,Bosnia and Herzegovina,B,Nikola Vasilj,,1,GK,1995-12-02,30,"6' 4""",190 lbs,FC St. Pauli,Bundesliga,False,26,0,4500000,€4.5m,248454,325061,FC St. Pauli,2. Bundesliga,False,100,wikipedia;transfermarkt;sofascore
bosnia-and-herzegovina_2,Bosnia and Herzegovina,B,Nihad Mujakić,Nihad Mujakic,2,DF,1998-04-15,28,"6' 2""",172 lbs,Gaziantep,,False,12,1,1200000,€1.2m,380919,858004,Gaziantep FK,Trendyol Süper Lig,False,100,wikipedia;transfermarkt;sofascore
bosnia-and-herzegovina_3,Bosnia and Herzegovina,B,Dennis Hadžikadunić,Dennis Hadzikadunic,3,DF,1998-07-09,27,"6' 3""",179 lbs,Sampdoria,,False,32,0,1200000,€1.2m,322065,802830,Sampdoria,Serie A,False,100,wikipedia;transfermarkt;sofascore
bosnia-and-herzegovina_4,Bosnia and Herzegovina,B,Tarik Muharemović,Tarik Muharemovic,4,DF,2003-02-28,23,"6' 4""",183 lbs,Sassuolo,,True,14,1,25000000,€25m,679423,1118177,Sassuolo,Serie A,False,100,wikipedia;transfermarkt;sofascore
bosnia-and-herzegovina_5,Bosnia and Herzegovina,B,Sead Kolašinac,Sead Kolasinac,5,DF,1993-06-20,32,"6' 0""",185 lbs,Atalanta,Serie A,True,65,0,4000000,€4m,94005,142148,Atalanta,Serie A,False,100,wikipedia;transfermarkt;sofascore
bosnia-and-herzegovina_6,Bosnia and Herzegovina,B,Benjamin Tahirović,Benjamin Tahirovic,6,MF,2003-03-03,23,"6' 4""",183 lbs,Brøndby,,False,28,2,4500000,€4.5m,787907,1102659,Brøndby IF,Danish Superliga,False,100,wikipedia;transfermarkt;sofascore
bosnia-and-herzegovina_7,Bosnia and Herzegovina,B,Amar Dedić,Amar Dedic,7,DF,2002-08-18,23,"5' 11""",161 lbs,Benfica,,False,28,1,16000000,€16m,519184,1102791,Benfica,Liga Portugal Betclic,False,100,wikipedia;transfermarkt;sofascore
bosnia-and-herzegovina_8,Bosnia and Herzegovina,B,Armin Gigović,Armin Gigovic,8,MF,2002-04-06,24,"6' 2""",172 lbs,Young Boys,,False,20,1,2500000,€2.5m,651269,988893,BSC Young Boys,Swiss Super League,False,100,wikipedia;transfermarkt;sofascore
bosnia-and-herzegovina_9,Bosnia and Herzegovina,B,Samed Baždar,Samed Bazdar,9,FW,2004-01-31,22,"6' 2""",174 lbs,Jagiellonia Białystok,,False,13,1,1500000,€1.5m,710969,1100965,Jagiellonia Białystok,Ekstraklasa,False,100,wikipedia;transfermarkt;sofascore
bosnia-and-herzegovina_10,Bosnia and Herzegovina,B,Ermedin Demirović,Ermedin Demirovic,10,FW,1998-03-25,28,"6' 1""",183 lbs,VfB Stuttgart,Bundesliga,True,40,4,22000000,€22m,335457,878081,VfB Stuttgart,Bundesliga,False,100,wikipedia;transfermarkt;sofascore
bosnia-and-herzegovina_11,Bosnia and Herzegovina,B,Edin Džeko(captain),Edin Dzeko,11,FW,1986-03-17,40,"6' 4""",174 lbs,Schalke 04,,False,148,73,,,,,,,False,50,wikipedia
bosnia-and-herzegovina_12,Bosnia and Herzegovina,B,Mladen Jurkas,,12,GK,2007-10-07,18,"6' 4""",196 lbs,Borac Banja Luka,,False,0,0,700000,€700k,952692,1587186,FK Borac Banja Luka,Bosnia & Herzegovina Cup,False,95,wikipedia;transfermarkt;sofascore
bosnia-and-herzegovina_13,Bosnia and Herzegovina,B,Ivan Bašić,Ivan Basic,13,MF,2002-04-30,24,"5' 10""",163 lbs,Astana,,False,17,0,1500000,€1.5m,620560,1049701,Astana,Kazakhstan Premier League,False,100,wikipedia;transfermarkt;sofascore
bosnia-and-herzegovina_14,Bosnia and Herzegovina,B,Ivan Šunjić,Ivan Sunjic,14,MF,1996-10-09,29,"6' 1""",152 lbs,Pafos,,False,11,0,2000000,€2m,226097,283833,Pafos FC,Cyprus League by Stoiximan,False,100,wikipedia;transfermarkt;sofascore
bosnia-and-herzegovina_15,Bosnia and Herzegovina,B,Amar Memić,Amar Memic,15,MF,2001-01-20,25,"5' 9""",159 lbs,Viktoria Plzeň,,False,13,1,4500000,€4.5m,638990,1129610,FC Viktoria Plzeň,Czech First League,False,100,wikipedia;transfermarkt;sofascore
bosnia-and-herzegovina_16,Bosnia and Herzegovina,B,Amir Hadžiahmetović,Amir Hadziahmetovic,16,MF,1997-03-08,29,"5' 10""",157 lbs,Hull City,,False,36,0,4000000,€4m,293213,795421,Hull City,Championship,False,100,wikipedia;transfermarkt;sofascore
bosnia-and-herzegovina_17,Bosnia and Herzegovina,B,Dženis Burnić,Dzenis Burnic,17,MF,1998-05-22,28,"5' 11""",161 lbs,Karlsruher SC,,False,20,0,1200000,€1.2m,251295,844447,Karlsruher SC,2. Bundesliga,False,100,wikipedia;transfermarkt;sofascore
bosnia-and-herzegovina_18,Bosnia and Herzegovina,B,Nikola Katić,Nikola Katic,18,DF,1996-10-10,29,"6' 4""",196 lbs,Schalke 04,,False,17,2,1800000,€1.8m,422051,831488,FC Schalke 04,2. Bundesliga,False,100,wikipedia;transfermarkt;sofascore
bosnia-and-herzegovina_19,Bosnia and Herzegovina,B,Kerim Alajbegović,Kerim Alajbegovic,19,FW,2007-09-21,18,"6' 1""",168 lbs,Red Bull Salzburg,,False,10,1,22000000,€22m,929994,1425366,Red Bull Salzburg,Austrian Bundesliga,False,100,wikipedia;transfermarkt;sofascore
bosnia-and-herzegovina_20,Bosnia and Herzegovina,B,Esmir Bajraktarević,Esmir Bajraktarevic,20,FW,2005-03-10,21,"5' 9""",139 lbs,PSV Eindhoven,,False,16,1,8000000,€8m,925862,1136110,PSV Eindhoven,VriendenLoterij Eredivisie,False,100,wikipedia;transfermarkt;sofascore
bosnia-and-herzegovina_21,Bosnia and Herzegovina,B,Stjepan Radeljić,Stjepan Radeljic,21,DF,1997-09-05,28,"6' 7""",192 lbs,Rijeka,,False,5,0,2800000,€2.8m,384568,843746,HNK Rijeka,HNL,False,100,wikipedia;transfermarkt;sofascore
bosnia-and-herzegovina_22,Bosnia and Herzegovina,B,Martin Zlomislić,Martin Zlomislic,22,GK,1998-08-16,27,"6' 3""",185 lbs,Rijeka,,False,3,0,2000000,€2m,495320,885719,HNK Rijeka,HNL,False,100,wikipedia;transfermarkt;sofascore
bosnia-and-herzegovina_23,Bosnia and Herzegovina,B,Haris Tabaković,Haris Tabakovic,23,FW,1994-06-20,31,"6' 5""",196 lbs,Borussia Mönchengladbach,Bundesliga,True,10,4,3500000,€3.5m,203123,259803,Borussia M'gladbach,Bundesliga,False,100,wikipedia;transfermarkt;sofascore
bosnia-and-herzegovina_24,Bosnia and Herzegovina,B,Nidal Čelik,Nidal Celik,24,DF,2006-07-17,19,"6' 4""",183 lbs,Lens,Ligue 1,True,2,0,7000000,€7m,819566,1399503,RC Lens,Ligue 1,False,100,wikipedia;transfermarkt;sofascore
bosnia-and-herzegovina_25,Bosnia and Herzegovina,B,Jovo Lukić,Jovo Lukic,25,FW,1998-11-28,27,"6' 3""",174 lbs,Universitatea Cluj,,False,3,0,2200000,€2.2m,457738,927797,FC Universitatea Cluj,Liga 2 Casa Pariurilor,False,100,wikipedia;transfermarkt;sofascore
bosnia-and-herzegovina_26,Bosnia and Herzegovina,B,Ermin Mahmić,Ermin Mahmic,26,MF,2005-03-14,21,"6' 0""",179 lbs,Slovan Liberec,,False,2,0,5000000,€5m,803049,1149353,FC Slovan Liberec,Czech First League,False,100,wikipedia;transfermarkt;sofascore
brazil_1,Brazil,C,Alisson,Alisson Becker,1,GK,1992-10-02,33,"6' 4""",201 lbs,Liverpool,Premier League,True,78,0,15000000,€15m,105470,243609,Liverpool FC,Premier League,False,100,wikipedia;transfermarkt;sofascore
brazil_2,Brazil,C,Éderson Silva,Éderson,2,MF,1999-07-07,26,"6' 0""",183 lbs,Atalanta,Serie A,True,3,0,,,,,,,False,50,wikipedia
brazil_3,Brazil,C,Gabriel Magalhães,,3,DF,1997-12-19,28,"6' 3""",203 lbs,Arsenal,Premier League,True,17,1,,,,869792,Arsenal,Premier League,False,75,wikipedia;sofascore
brazil_4,Brazil,C,Marquinhos(captain),Marquinhos,4,DF,1994-05-14,32,"6' 0""",172 lbs,Paris Saint-Germain,Ligue 1,True,105,7,,,,,,,False,50,wikipedia
brazil_5,Brazil,C,Casemiro,,5,MF,1992-02-23,34,"6' 1""",183 lbs,Manchester United,Premier League,True,86,9,6000000,€6m,16306,122951,Manchester United,Premier League,False,100,wikipedia;transfermarkt;sofascore
brazil_6,Brazil,C,Alex Sandro,,6,DF,1991-01-26,35,"5' 11""",181 lbs,Flamengo,,False,45,2,1000000,€1m,79960,84854,Flamengo,Brasileirão Betano,False,100,wikipedia;transfermarkt;sofascore
brazil_7,Brazil,C,Vinícius Júnior,,7,FW,2000-07-12,25,"5' 9""",170 lbs,Real Madrid,La Liga,True,49,9,140000000,€140m,371998,868812,Real Madrid,LaLiga,False,100,wikipedia;transfermarkt;sofascore
brazil_8,Brazil,C,Bruno Guimarães,,8,MF,1997-11-16,28,"6' 0""",172 lbs,Newcastle United,Premier League,True,43,3,70000000,€70m,520624,866469,Newcastle United,Premier League,False,100,wikipedia;transfermarkt;sofascore
brazil_9,Brazil,C,Matheus Cunha,,9,FW,1999-05-27,27,"6' 0""",168 lbs,Manchester United,Premier League,True,23,1,75000000,€75m,517894,886363,Manchester United,Premier League,False,100,wikipedia;transfermarkt;sofascore
brazil_10,Brazil,C,Neymar,,10,FW,1992-02-05,34,"5' 9""",161 lbs,Santos,,False,128,79,8000000,€8m,68290,124712,Santos,Brasileirão Betano,False,100,wikipedia;transfermarkt;sofascore
brazil_11,Brazil,C,Raphinha,,11,FW,1996-12-14,29,"5' 9""",139 lbs,Barcelona,La Liga,True,39,11,70000000,€70m,411295,831005,FC Barcelona,LaLiga,False,100,wikipedia;transfermarkt;sofascore
brazil_12,Brazil,C,Weverton,,12,GK,1987-12-13,38,"6' 2""",183 lbs,Grêmio,,False,11,0,700000,€700k,69400,243529,Grêmio,Brasileirão Betano,False,100,wikipedia;transfermarkt;sofascore
brazil_13,Brazil,C,Danilo Luiz,Danilo,13,DF,1991-07-15,34,"6' 0""",183 lbs,Flamengo,,False,70,1,,,,,,,False,50,wikipedia
brazil_14,Brazil,C,Bremer,,14,DF,1997-03-18,29,"6' 2""",192 lbs,Juventus,Serie A,True,8,1,35000000,€35m,516716,885197,Juventus,Serie A,False,100,wikipedia;transfermarkt;sofascore
brazil_15,Brazil,C,Léo Pereira,,15,DF,1996-01-31,30,"6' 2""",174 lbs,Flamengo,,False,4,0,12000000,€12m,288431,358548,Flamengo,Brasileirão Betano,False,100,wikipedia;transfermarkt;sofascore
brazil_16,Brazil,C,Douglas Santos,,16,DF,1994-03-22,32,"5' 8""",150 lbs,Zenit Saint Petersburg,,False,7,0,7500000,€7.5m,220793,243583,Zenit St. Petersburg,Russian Premier League,False,100,wikipedia;transfermarkt;sofascore
brazil_17,Brazil,C,Fabinho,,17,MF,1993-10-23,32,"6' 2""",172 lbs,Al-Ittihad,Saudi Pro League,True,33,0,12000000,€12m,225693,243585,Al-Ittihad,Saudi Pro League,False,100,wikipedia;transfermarkt;sofascore
brazil_18,Brazil,C,Danilo Santos,,18,MF,2001-04-29,25,"5' 10""",152 lbs,Botafogo,,False,4,2,7500000,€7.5m,220793,1064039,Botafogo,Brasileirão Série B,False,100,wikipedia;transfermarkt;sofascore
brazil_19,Brazil,C,Endrick,,19,FW,2006-07-21,19,"5' 8""",148 lbs,Lyon,Ligue 1,True,17,4,40000000,€40m,971570,1174937,Olympique Lyonnais,Ligue 1,False,100,wikipedia;transfermarkt;sofascore
brazil_20,Brazil,C,Lucas Paquetá,,20,MF,1997-08-27,28,"6' 0""",161 lbs,Flamengo,,False,63,13,32000000,€32m,444523,839981,Flamengo,Brasileirão Betano,False,100,wikipedia;transfermarkt;sofascore
brazil_21,Brazil,C,Luiz Henrique,,21,FW,2001-01-02,25,"6' 0""",170 lbs,Zenit Saint Petersburg,,False,15,2,24000000,€24m,800175,1035995,Zenit St. Petersburg,Russian Premier League,False,100,wikipedia;transfermarkt;sofascore
brazil_22,Brazil,C,Gabriel Martinelli,,22,FW,2001-06-18,24,"5' 10""",161 lbs,Arsenal,Premier League,True,23,4,45000000,€45m,655488,922573,Arsenal,Premier League,False,100,wikipedia;transfermarkt;sofascore
brazil_23,Brazil,C,Ederson Moraes,Ederson,23,GK,1993-08-17,32,"6' 2""",198 lbs,Fenerbahçe,,False,32,0,,,,,,,False,50,wikipedia
brazil_24,Brazil,C,Roger Ibañez,,24,DF,1998-11-23,27,"6' 1""",174 lbs,Al-Ahli,Saudi Pro League,True,7,0,18000000,€18m,524481,888949,Al-Ahli,Saudi Pro League,False,100,wikipedia;transfermarkt;sofascore
brazil_25,Brazil,C,Igor Thiago,,25,FW,2001-06-26,24,"6' 3""",207 lbs,Brentford,Premier League,True,4,2,65000000,€65m,739443,1016907,Brentford,Premier League,False,100,wikipedia;transfermarkt;sofascore
brazil_26,Brazil,C,Rayan,,26,FW,2006-08-03,19,"6' 2""",192 lbs,Bournemouth,Premier League,True,2,1,60000000,€60m,1012564,1464966,Bournemouth,Championship,False,100,wikipedia;transfermarkt;sofascore
canada_1,Canada,B,Dayne St. Clair,,1,GK,1997-05-09,29,"6' 3""",190 lbs,Inter Miami CF,,False,20,0,,,,973286,Inter Miami CF,MLS,False,75,wikipedia;sofascore
canada_2,Canada,B,Alistair Johnston,,2,DF,1998-10-08,27,"5' 11""",170 lbs,Celtic,,False,58,1,,,,984419,Celtic,Scottish Premiership,False,75,wikipedia;sofascore
canada_3,Canada,B,Alfie Jones,,3,DF,1997-10-07,28,"6' 3""",194 lbs,Middlesbrough,,False,2,0,,,,845426,Middlesbrough,Championship,False,75,wikipedia;sofascore
canada_4,Canada,B,Luc de Fougerolles,,4,DF,2005-10-12,20,"6' 0""",159 lbs,Dender,,False,13,0,,,,1413129,FCV Dender,Pro League,False,75,wikipedia;sofascore
canada_5,Canada,B,Joel Waterman,,5,DF,1996-01-24,30,"6' 2""",172 lbs,Chicago Fire FC,,False,17,0,,,,1020472,Chicago Fire,MLS,False,75,wikipedia;sofascore
canada_6,Canada,B,Mathieu Choinière,,6,MF,1999-02-07,27,"5' 9""",150 lbs,Los Angeles FC,,False,23,0,,,,937255,Los Angeles FC,MLS,False,75,wikipedia;sofascore
canada_7,Canada,B,Stephen Eustáquio,,7,MF,1996-12-21,29,"5' 10""",152 lbs,Los Angeles FC,,False,56,4,,,,886223,Los Angeles FC,MLS,False,75,wikipedia;sofascore
canada_8,Canada,B,Ismaël Koné,,8,MF,2002-06-16,23,"6' 2""",168 lbs,Sassuolo,,True,40,4,,,,1134351,Sassuolo,Serie A,False,75,wikipedia;sofascore
canada_9,Canada,B,Cyle Larin,,9,FW,1995-04-17,31,"6' 2""",190 lbs,Southampton,Premier League,True,90,30,,,,790179,Southampton,Premier League,False,75,wikipedia;sofascore
canada_10,Canada,B,Jonathan David,,10,FW,2000-01-14,26,"5' 10""",179 lbs,Juventus,Serie A,True,77,39,,,,935564,Juventus,Serie A,False,75,wikipedia;sofascore
canada_11,Canada,B,Liam Millar,,11,MF,1999-09-27,26,"5' 11""",159 lbs,Hull City,,False,41,1,,,,902083,Hull City,Championship,False,75,wikipedia;sofascore
canada_12,Canada,B,Tani Oluwaseyi,,12,FW,2000-05-15,26,"6' 2""",174 lbs,Villarreal,La Liga,True,24,2,,,,1172477,Villarreal,LaLiga,False,75,wikipedia;sofascore
canada_13,Canada,B,Derek Cornelius,,13,DF,1997-11-25,28,"6' 2""",190 lbs,Olympique de Marseille,,True,44,1,,,,801411,Olympique de Marseille,Ligue 1,False,75,wikipedia;sofascore
canada_14,Canada,B,Jacob Shaffelburg,,14,MF,1999-11-26,26,"5' 11""",161 lbs,Los Angeles FC,,False,31,6,,,,976313,Los Angeles FC,MLS,False,75,wikipedia;sofascore
canada_15,Canada,B,Moïse Bombito,,15,DF,2000-03-30,26,"6' 3""",183 lbs,Nice,Ligue 1,True,20,0,,,,1469180,Nice,Ligue 1,False,75,wikipedia;sofascore
canada_16,Canada,B,Maxime Crépeau,,16,GK,1994-05-11,32,"5' 11""",192 lbs,Orlando City SC,,False,32,0,,,,155736,Orlando City SC,MLS,False,75,wikipedia;sofascore
canada_17,Canada,B,Tajon Buchanan,,17,FW,1999-02-08,27,"6' 0""",150 lbs,Villarreal,La Liga,True,60,8,,,,973290,Villarreal,LaLiga,False,75,wikipedia;sofascore
canada_18,Canada,B,Owen Goodman,,18,GK,2003-11-27,22,"6' 4""",183 lbs,Barnsley,,False,0,0,,,,1087790,Barnsley,Championship,False,70,wikipedia;sofascore
canada_19,Canada,B,Alphonso Davies(captain),Alphonso Davies,19,DF,2000-11-02,25,"6' 1""",170 lbs,Bayern Munich,Bundesliga,True,58,15,,,,,,,False,50,wikipedia
canada_20,Canada,B,Ali Ahmed,,20,FW,2000-10-10,25,"5' 11""",163 lbs,Norwich City,,False,24,1,,,,1464637,Norwich City,Premier League,False,75,wikipedia;sofascore
canada_21,Canada,B,Jonathan Osorio,,21,MF,1992-06-12,33,"5' 9""",150 lbs,Toronto FC,,False,90,10,,,,273031,Toronto FC,MLS,False,75,wikipedia;sofascore
canada_22,Canada,B,Richie Laryea,,22,DF,1995-01-07,31,"5' 9""",150 lbs,Toronto FC,,False,75,1,,,,829207,Toronto FC,MLS,False,75,wikipedia;sofascore
canada_23,Canada,B,Niko Sigur,,23,DF,2003-09-09,22,"5' 11""",170 lbs,Hajduk Split,,False,19,2,,,,1411145,HNK Hajduk Split,HNL,False,75,wikipedia;sofascore
canada_24,Canada,B,Promise David,,24,FW,2001-07-03,24,"6' 5""",201 lbs,Union Saint-Gilloise,,False,10,3,,,,1119328,Royale Union Saint-Gilloise,Pro League,False,75,wikipedia;sofascore
canada_25,Canada,B,Nathan Saliba,,25,MF,2004-02-07,22,"5' 11""",157 lbs,Anderlecht,,False,15,2,,,,1093229,RSC Anderlecht,Pro League,False,75,wikipedia;sofascore
cape-verde_1,Cape Verde,H,Vozinha,,1,GK,1986-06-03,40,"6' 2""",161 lbs,Chaves,,False,86,0,50000,€50k,242277,307436,Chaves,Liga Portugal 2,False,100,wikipedia;transfermarkt;sofascore
cape-verde_2,Cape Verde,H,Stopira,,2,DF,1988-05-20,38,"5' 10""",159 lbs,Torreense,,False,62,4,50000,€50k,80486,59609,Torreense,Campeonato de Portugal,False,100,wikipedia;transfermarkt;sofascore
cape-verde_3,Cape Verde,H,Diney,Diney Borges,3,DF,1995-01-17,31,"6' 1""",172 lbs,Al Bataeh,,False,30,2,,,,,,,False,50,wikipedia
cape-verde_4,Cape Verde,H,Roberto Lopes,Pico Lopes,4,DF,1992-06-17,33,"6' 1""",183 lbs,Shamrock Rovers,,False,45,0,250000,€250k,166158,,,,False,75,wikipedia;transfermarkt
cape-verde_5,Cape Verde,H,Logan Costa,,5,DF,2001-04-01,25,"6' 3""",201 lbs,Villarreal,La Liga,True,28,0,15000000,€15m,484988,911853,Villarreal,LaLiga,False,100,wikipedia;transfermarkt;sofascore
cape-verde_6,Cape Verde,H,Kevin Pina,,6,MF,1997-01-27,29,"5' 11""",174 lbs,Trabzonspor,,False,31,3,11000000,€11m,1072017,1513625,Trabzonspor,Trendyol Süper Lig,False,100,wikipedia;transfermarkt;sofascore
cape-verde_7,Cape Verde,H,Jovane Cabral,,7,FW,1998-06-14,27,"5' 9""",159 lbs,Estrela Amadora,,False,27,2,1000000,€1m,448466,845802,CF Estrela Amadora,Liga Portugal 2,False,100,wikipedia;transfermarkt;sofascore
cape-verde_8,Cape Verde,H,João Paulo,,8,MF,1998-05-26,28,"5' 11""",163 lbs,FCSB,,False,42,1,900000,€900k,623965,1001675,FCSB,SuperLiga României,False,100,wikipedia;transfermarkt;sofascore
cape-verde_9,Cape Verde,H,Gilson Benchimol,,9,FW,2001-12-29,24,"6' 2""",172 lbs,Akron Tolyatti,,False,22,6,1200000,€1.2m,820252,,,,False,75,wikipedia;transfermarkt
cape-verde_10,Cape Verde,H,Jamiro Monteiro,,10,MF,1993-11-23,32,"5' 9""",150 lbs,PEC Zwolle,,False,55,5,650000,€650k,272930,815080,PEC Zwolle,VriendenLoterij Eredivisie,False,100,wikipedia;transfermarkt;sofascore
cape-verde_11,Cape Verde,H,Garry Rodrigues,,11,FW,1990-11-27,35,"5' 8""",150 lbs,Apollon Limassol,,False,60,10,300000,€300k,170895,787429,Apollon Limassol,Cyprus League by Stoiximan,False,100,wikipedia;transfermarkt;sofascore
cape-verde_12,Cape Verde,H,Márcio Rosa,,12,GK,1997-02-23,29,"6' 1""",181 lbs,Montana,,False,11,0,350000,€350k,398048,892133,PFK Montana 1921,Vtora Liga,False,100,wikipedia;transfermarkt;sofascore
cape-verde_13,Cape Verde,H,Sidny Lopes Cabral,,13,DF,2002-09-18,23,"5' 9""",161 lbs,Benfica,,False,9,3,4000000,€4m,611855,1117723,Benfica,Liga Portugal Betclic,False,100,wikipedia;transfermarkt;sofascore
cape-verde_14,Cape Verde,H,Deroy Duarte,,14,MF,1999-07-04,26,"5' 10""",152 lbs,Ludogorets Razgrad,,False,30,0,1800000,€1.8m,432852,921089,Ludogorets,Bulgarian Cup,False,100,wikipedia;transfermarkt;sofascore
cape-verde_15,Cape Verde,H,Laros Duarte,,15,MF,1997-02-28,29,"5' 11""",159 lbs,Puskás Akadémia,,False,13,1,1000000,€1m,258513,798177,Puskás Akadémia,Fizz Liga,False,100,wikipedia;transfermarkt;sofascore
cape-verde_16,Cape Verde,H,Yannick Semedo,,16,MF,1995-12-29,30,"5' 9""",130 lbs,Farense,,False,10,1,250000,€250k,620307,818064,SC Farense,Liga Portugal 2,False,100,wikipedia;transfermarkt;sofascore
cape-verde_17,Cape Verde,H,Willy Semedo,,17,FW,1994-04-27,32,"6' 1""",150 lbs,Omonia,,False,38,3,1000000,€1m,531450,889052,Omonia Nicosia,Cyprus League by Stoiximan,False,100,wikipedia;transfermarkt;sofascore
cape-verde_18,Cape Verde,H,Telmo Arcanjo,,18,MF,2001-06-21,24,"5' 11""",172 lbs,Vitória de Guimarães,,False,16,1,3000000,€3m,791528,1035280,Vitória SC,Liga Portugal Betclic,False,100,wikipedia;transfermarkt;sofascore
